"intersection_id","tollgate_id","vehicle_id","starting_time","travel_seq","travel_time"
"B","1","1010215","2016-10-22 17:21:16","105#2016-10-22 17:21:16#36.96;100#2016-10-22 17:21:53#5.33;111#2016-10-22 17:21:58#16.75;103#2016-10-22 17:22:15#2.37;113#2016-10-22 17:24:27#8.29","199.29"
"B","3","1003372","2016-10-22 17:22:13","105#2016-10-22 17:22:13#10.08;100#2016-10-22 17:22:23#8.36;111#2016-10-22 17:22:31#59.88;103#2016-10-22 17:23:31#7.68;122#2016-10-22 17:23:44#55.12","146.12"
"A","3","1024361","2016-10-22 17:23:03","110#2016-10-22 17:23:03#14.89;123#2016-10-22 17:23:18#4.27;107#2016-10-22 17:23:22#2.39;108#2016-10-22 17:23:24#2.81;119#2016-10-22 17:23:27#0.63;114#2016-10-22 17:23:28#13.93;118#2016-10-22 17:23:42#14.49;122#2016-10-22 17:23:56#13.86","66.86"
"A","3","1027121","2016-10-22 17:23:14","110#2016-10-22 17:23:14#8.06;123#2016-10-22 17:23:22#4.20;107#2016-10-22 17:23:26#2.56;108#2016-10-22 17:23:29#3.51;119#2016-10-22 17:23:33#0.79;114#2016-10-22 17:23:33#15.95;118#2016-10-22 17:23:49#20.53;122#2016-10-22 17:24:10#23.16","79.16"
"A","3","1008774","2016-10-22 17:23:26","110#2016-10-22 17:23:26#15.05;123#2016-10-22 17:23:41#4.84;107#2016-10-22 17:23:46#2.79;108#2016-10-22 17:23:48#3.28;119#2016-10-22 17:23:52#0.74;114#2016-10-22 17:23:52#18.07;118#2016-10-22 17:24:11#27.53;122#2016-10-22 17:24:38#24.27","96.27"
"A","3","1042645","2016-10-22 17:23:35","110#2016-10-22 17:23:35#13.92;123#2016-10-22 17:23:49#8.54;107#2016-10-22 17:23:58#4.65;108#2016-10-22 17:24:02#4.58;119#2016-10-22 17:24:07#0.92;114#2016-10-22 17:24:08#15.45;118#2016-10-22 17:24:23#23.93;122#2016-10-22 17:24:47#55.16","127.16"
"B","3","1006592","2016-10-22 17:25:10","105#2016-10-22 17:25:10#9.64;100#2016-10-22 17:25:19#6.34;111#2016-10-22 17:25:26#44.01;103#2016-10-22 17:26:10#24.06;122#2016-10-22 17:26:35#16.30","101.3"
"A","2","1015971","2016-10-22 17:25:25","110#2016-10-22 17:25:25#12.18;123#2016-10-22 17:25:37#7.70;107#2016-10-22 17:25:44#4.44;108#2016-10-22 17:25:49#5.22;120#2016-10-22 17:25:54#0.78;117#2016-10-22 17:25:55#17.75","47.75"
"A","3","1011775","2016-10-22 17:25:29","110#2016-10-22 17:25:29#10.38;123#2016-10-22 17:25:39#4.47;107#2016-10-22 17:25:43#2.37;108#2016-10-22 17:25:46#2.78;119#2016-10-22 17:25:49#0.66;114#2016-10-22 17:25:49#15.41;118#2016-10-22 17:26:05#27.99;122#2016-10-22 17:26:33#21.93","85.93"
"A","2","1043007","2016-10-22 17:25:48","110#2016-10-22 17:25:48#12.66;123#2016-10-22 17:26:00#5.35;107#2016-10-22 17:26:06#3.55;108#2016-10-22 17:26:09#5.33;120#2016-10-22 17:26:15#1.00;117#2016-10-22 17:26:16#19.75","47.75"
"A","3","1002682","2016-10-22 17:26:11","110#2016-10-22 17:26:11#13.54;123#2016-10-22 17:26:25#5.71;107#2016-10-22 17:26:30#3.29;108#2016-10-22 17:26:34#3.87;119#2016-10-22 17:26:37#0.87;114#2016-10-22 17:26:38#26.06;118#2016-10-22 17:27:04#43.22;122#2016-10-22 17:27:48#36.18","133.18"
"B","1","1012450","2016-10-22 17:27:57","105#2016-10-22 17:27:57#8.46;100#2016-10-22 17:28:05#7.03;111#2016-10-22 17:28:12#9.61;103#2016-10-22 17:28:22#1.66;116#2016-10-22 17:28:24#12.85;101#2016-10-22 17:28:36#8.64;121#2016-10-22 17:28:45#50.93;106#2016-10-22 17:29:36#1.13;113#2016-10-22 17:29:37#10.89","110.89"
"A","2","1032558","2016-10-22 17:28:21","110#2016-10-22 17:28:21#9.20;123#2016-10-22 17:28:30#6.23;107#2016-10-22 17:28:36#3.70;108#2016-10-22 17:28:40#3.93;120#2016-10-22 17:28:44#0.58;117#2016-10-22 17:28:44#20.50","43.5"
"A","2","1028753","2016-10-22 17:28:26","110#2016-10-22 17:28:26#11.08;123#2016-10-22 17:28:37#7.45;107#2016-10-22 17:28:44#4.31;108#2016-10-22 17:28:49#5.71;120#2016-10-22 17:28:54#0.86;117#2016-10-22 17:28:55#17.29","46.29"
"A","2","1010216","2016-10-22 17:30:57","110#2016-10-22 17:30:57#20.59;123#2016-10-22 17:31:17#13.63;107#2016-10-22 17:31:31#8.78;108#2016-10-22 17:31:40#8.62;120#2016-10-22 17:31:48#1.15;117#2016-10-22 17:31:49#23.64","75.64"
"B","3","1011973","2016-10-22 17:30:59","105#2016-10-22 17:30:59#6.10;100#2016-10-22 17:31:05#6.32;111#2016-10-22 17:31:12#49.19;103#2016-10-22 17:32:01#2.29;122#2016-10-22 17:32:05#22.13","88.13"
"C","3","1006751","2016-10-22 17:32:45","115#2016-10-22 17:32:45#16.13;102#2016-10-22 17:33:01#12.11;109#2016-10-22 17:33:13#8.36;104#2016-10-22 17:33:21#20.94;112#2016-10-22 17:33:42#16.84;111#2016-10-22 17:33:59#18.91;103#2016-10-22 17:34:18#2.41;122#2016-10-22 17:34:22#31.67","128.67000000000002"
"C","1","1017440","2016-10-22 17:33:02","115#2016-10-22 17:33:02#12.53;102#2016-10-22 17:33:15#15.33;109#2016-10-22 17:33:30#15.80;104#2016-10-22 17:33:46#35.53;112#2016-10-22 17:34:22#59.14;111#2016-10-22 17:35:21#17.83;103#2016-10-22 17:35:39#3.39;116#2016-10-22 17:35:43#26.52;101#2016-10-22 17:36:09#12.37;121#2016-10-22 17:36:22#17.38;106#2016-10-22 17:36:39#2.21;113#2016-10-22 17:36:41#21.21","240.21"
"C","3","1013005","2016-10-22 17:33:10","115#2016-10-22 17:33:10#13.05;102#2016-10-22 17:33:23#12.27;109#2016-10-22 17:33:35#11.46;104#2016-10-22 17:33:47#27.03;112#2016-10-22 17:34:14#71.38;111#2016-10-22 17:35:25#13.79;103#2016-10-22 17:35:39#20.85;122#2016-10-22 17:36:01#14.81","185.81"
"C","3","1036806","2016-10-22 17:33:10","115#2016-10-22 17:33:10#13.00;102#2016-10-22 17:33:23#12.08;109#2016-10-22 17:33:35#11.64;104#2016-10-22 17:33:47#58.83;112#2016-10-22 17:34:46#39.58;111#2016-10-22 17:35:25#13.70;103#2016-10-22 17:35:39#20.85;122#2016-10-22 17:36:01#16.74","187.74"
"A","3","1022652","2016-10-22 17:33:27","110#2016-10-22 17:33:27#11.57;123#2016-10-22 17:33:38#5.39;107#2016-10-22 17:33:44#3.40;108#2016-10-22 17:33:47#5.81;119#2016-10-22 17:33:53#1.73;114#2016-10-22 17:33:55#24.35;118#2016-10-22 17:34:19#30.13;122#2016-10-22 17:34:49#27.80","109.8"
"B","3","1024633","2016-10-22 17:33:42","105#2016-10-22 17:33:42#22.92;100#2016-10-22 17:34:05#5.93;111#2016-10-22 17:34:11#12.26;103#2016-10-22 17:34:23#7.18;122#2016-10-22 17:34:31#45.70","94.7"
"A","3","1024245","2016-10-22 17:35:49","110#2016-10-22 17:35:49#9.41;123#2016-10-22 17:35:59#4.78;107#2016-10-22 17:36:04#3.21;108#2016-10-22 17:36:07#4.55;119#2016-10-22 17:36:11#1.45;114#2016-10-22 17:36:13#20.57;118#2016-10-22 17:36:33#50.31;122#2016-10-22 17:37:24#39.32","134.32"
"A","3","1024658","2016-10-22 17:35:52","110#2016-10-22 17:35:52#13.86;123#2016-10-22 17:36:06#5.26;107#2016-10-22 17:36:11#3.15;108#2016-10-22 17:36:14#4.48;119#2016-10-22 17:36:19#0.98;114#2016-10-22 17:36:20#17.04;118#2016-10-22 17:36:37#49.70;122#2016-10-22 17:37:26#42.08","136.07999999999998"
"A","3","1003937","2016-10-22 17:36:14","110#2016-10-22 17:36:14#15.21;123#2016-10-22 17:36:30#9.15;107#2016-10-22 17:36:39#5.43;108#2016-10-22 17:36:44#6.38;119#2016-10-22 17:36:51#1.44;114#2016-10-22 17:36:52#25.15;118#2016-10-22 17:37:17#25.69;122#2016-10-22 17:37:43#28.72","117.72"
"A","3","1017462","2016-10-22 17:36:19","110#2016-10-22 17:36:19#16.61;123#2016-10-22 17:36:35#13.15;107#2016-10-22 17:36:48#16.06;108#2016-10-22 17:37:04#11.68;119#2016-10-22 17:37:16#1.88;114#2016-10-22 17:37:18#24.74;118#2016-10-22 17:37:43#21.97;122#2016-10-22 17:38:05#59.77","165.77"
"A","2","1009056","2016-10-22 17:36:29","110#2016-10-22 17:36:29#9.38;123#2016-10-22 17:36:38#3.70;107#2016-10-22 17:36:42#2.13;108#2016-10-22 17:36:44#2.51;120#2016-10-22 17:36:46#0.38;117#2016-10-22 17:36:47#8.52","26.52"
"B","3","1017254","2016-10-22 17:37:22","105#2016-10-22 17:37:22#8.24;100#2016-10-22 17:37:30#5.17;111#2016-10-22 17:37:35#21.66;103#2016-10-22 17:37:57#5.10;122#2016-10-22 17:38:06#43.70","87.7"
"B","3","1004803","2016-10-22 17:40:07","105#2016-10-22 17:40:07#18.80;100#2016-10-22 17:40:26#8.07;111#2016-10-22 17:40:34#51.95;103#2016-10-22 17:41:26#6.72;122#2016-10-22 17:41:37#57.52","147.52"
"B","3","1044720","2016-10-22 17:40:17","105#2016-10-22 17:40:17#33.57;100#2016-10-22 17:40:51#24.96;111#2016-10-22 17:41:16#135.36;103#2016-10-22 17:43:31#0.81;122#2016-10-22 17:43:32#6.93","201.93"
"A","2","1031399","2016-10-22 17:41:03","110#2016-10-22 17:41:03#9.66;123#2016-10-22 17:41:13#6.29;107#2016-10-22 17:41:19#3.49;108#2016-10-22 17:41:23#4.63;120#2016-10-22 17:41:27#0.79;117#2016-10-22 17:41:28#46.07","71.07"
"A","3","1051399","2016-10-22 17:41:18","110#2016-10-22 17:41:18#8.66;123#2016-10-22 17:41:27#4.90;107#2016-10-22 17:41:32#3.00;108#2016-10-22 17:41:35#3.78;119#2016-10-22 17:41:39#0.88;114#2016-10-22 17:41:40#18.18;118#2016-10-22 17:41:58#46.47;122#2016-10-22 17:42:44#29.52","115.52"
"A","2","1025772","2016-10-22 17:41:39","110#2016-10-22 17:41:39#14.43;123#2016-10-22 17:41:54#8.20;107#2016-10-22 17:42:02#10.45;108#2016-10-22 17:42:12#10.05;120#2016-10-22 17:42:22#1.33;117#2016-10-22 17:42:24#37.17","82.17"
"C","1","1044721","2016-10-22 17:42:09","115#2016-10-22 17:42:09#10.22;102#2016-10-22 17:42:19#10.35;109#2016-10-22 17:42:30#11.33;104#2016-10-22 17:42:41#34.58;112#2016-10-22 17:43:16#67.59;111#2016-10-22 17:44:23#10.75;103#2016-10-22 17:44:34#2.19;116#2016-10-22 17:44:37#18.56;101#2016-10-22 17:44:55#17.09;121#2016-10-22 17:45:12#15.36;106#2016-10-22 17:45:28#1.69;113#2016-10-22 17:45:29#60.66","260.65999999999997"
"A","3","1001091","2016-10-22 17:42:11","110#2016-10-22 17:42:11#10.53;123#2016-10-22 17:42:22#4.88;107#2016-10-22 17:42:26#3.01;108#2016-10-22 17:42:29#3.91;119#2016-10-22 17:42:33#1.10;114#2016-10-22 17:42:34#19.75;118#2016-10-22 17:42:54#61.50;122#2016-10-22 17:43:56#36.79","141.79"
"A","3","1020712","2016-10-22 17:42:26","110#2016-10-22 17:42:26#17.08;123#2016-10-22 17:42:43#5.18;107#2016-10-22 17:42:48#2.97;108#2016-10-22 17:42:51#3.28;119#2016-10-22 17:42:54#0.74;114#2016-10-22 17:42:55#16.65;118#2016-10-22 17:43:11#50.56;122#2016-10-22 17:44:02#28.89","124.89"
"B","1","1041828","2016-10-22 17:42:49","105#2016-10-22 17:42:49#16.07;100#2016-10-22 17:43:05#5.73;111#2016-10-22 17:43:10#15.32;103#2016-10-22 17:43:26#2.59;116#2016-10-22 17:43:29#18.42;101#2016-10-22 17:43:47#9.69;121#2016-10-22 17:43:57#18.72;106#2016-10-22 17:44:16#2.38;113#2016-10-22 17:44:18#22.85","111.85"
"B","3","1012708","2016-10-22 17:43:14","105#2016-10-22 17:43:14#8.46;100#2016-10-22 17:43:22#6.82;111#2016-10-22 17:43:29#20.12;103#2016-10-22 17:43:49#5.00;122#2016-10-22 17:43:57#30.16","73.16"
"A","3","1006841","2016-10-22 17:44:21","110#2016-10-22 17:44:21#17.41;123#2016-10-22 17:44:39#9.43;107#2016-10-22 17:44:48#5.43;108#2016-10-22 17:44:53#6.39;119#2016-10-22 17:45:00#1.44;114#2016-10-22 17:45:01#142.61;118#2016-10-22 17:47:24#6.86;122#2016-10-22 17:47:31#6.56","196.56"
"A","2","1005515","2016-10-22 17:46:23","110#2016-10-22 17:46:23#9.60;123#2016-10-22 17:46:33#6.17;107#2016-10-22 17:46:39#3.59;108#2016-10-22 17:46:43#4.90;120#2016-10-22 17:46:48#1.03;117#2016-10-22 17:46:49#56.54","82.53999999999999"
"A","3","1032856","2016-10-22 17:46:25","110#2016-10-22 17:46:25#13.19;123#2016-10-22 17:46:38#6.45;107#2016-10-22 17:46:45#3.72;108#2016-10-22 17:46:49#4.42;119#2016-10-22 17:46:53#1.02;114#2016-10-22 17:46:54#22.82;118#2016-10-22 17:47:17#28.84;122#2016-10-22 17:47:46#47.31","128.31"
"C","1","1010778","2016-10-22 17:47:02","115#2016-10-22 17:47:02#10.94;102#2016-10-22 17:47:13#13.59;109#2016-10-22 17:47:26#13.02;104#2016-10-22 17:47:39#33.58;112#2016-10-22 17:48:13#20.50;111#2016-10-22 17:48:33#42.30;103#2016-10-22 17:49:16#2.77;116#2016-10-22 17:49:19#17.43;101#2016-10-22 17:49:36#5.92;121#2016-10-22 17:49:42#10.04;106#2016-10-22 17:49:52#1.41;113#2016-10-22 17:49:54#25.61","197.61"
"A","2","1000149","2016-10-22 17:47:08","110#2016-10-22 17:47:08#7.07;123#2016-10-22 17:47:15#10.31;107#2016-10-22 17:47:25#4.30;108#2016-10-22 17:47:30#4.46;120#2016-10-22 17:47:34#0.56;117#2016-10-22 17:47:35#37.55","64.55"
"A","3","1000976","2016-10-22 17:47:18","110#2016-10-22 17:47:18#6.88;123#2016-10-22 17:47:25#2.44;107#2016-10-22 17:47:27#1.91;108#2016-10-22 17:47:29#4.58;119#2016-10-22 17:47:34#1.12;114#2016-10-22 17:47:35#15.29;118#2016-10-22 17:47:50#17.39;122#2016-10-22 17:48:08#22.51","72.51"
"B","3","1003772","2016-10-22 17:48:36","105#2016-10-22 17:48:36#46.92;100#2016-10-22 17:49:23#6.81;111#2016-10-22 17:49:30#43.11;103#2016-10-22 17:50:13#1.86;122#2016-10-22 17:50:16#15.96","115.96000000000001"
"A","2","1003524","2016-10-22 17:49:04","110#2016-10-22 17:49:04#13.98;123#2016-10-22 17:49:18#8.26;107#2016-10-22 17:49:27#5.27;108#2016-10-22 17:49:32#6.20;120#2016-10-22 17:49:38#0.93;117#2016-10-22 17:49:39#22.24","57.239999999999995"
"B","3","1027050","2016-10-22 17:49:36","105#2016-10-22 17:49:36#12.55;100#2016-10-22 17:49:49#7.57;111#2016-10-22 17:49:57#22.69;103#2016-10-22 17:50:19#4.13;122#2016-10-22 17:50:26#27.48","77.48"
"A","2","1025770","2016-10-22 17:49:44","110#2016-10-22 17:49:44#14.41;123#2016-10-22 17:49:58#7.80;107#2016-10-22 17:50:06#4.49;108#2016-10-22 17:50:10#7.05;120#2016-10-22 17:50:17#1.50;117#2016-10-22 17:50:19#46.95","81.95"
"C","3","1037877","2016-10-22 17:51:08","115#2016-10-22 17:51:08#10.88;102#2016-10-22 17:51:19#10.55;109#2016-10-22 17:51:29#9.94;104#2016-10-22 17:51:39#34.85;112#2016-10-22 17:52:14#72.86;111#2016-10-22 17:53:27#27.13;103#2016-10-22 17:53:54#3.79;122#2016-10-22 17:54:01#72.12","245.12"
"A","3","1043702","2016-10-22 17:51:58","110#2016-10-22 17:51:58#7.99;123#2016-10-22 17:52:06#4.11;107#2016-10-22 17:52:11#3.21;108#2016-10-22 17:52:14#3.61;119#2016-10-22 17:52:17#0.80;114#2016-10-22 17:52:18#12.54;118#2016-10-22 17:52:31#42.05;122#2016-10-22 17:53:13#18.83","93.83"
"A","3","1000063","2016-10-22 17:52:04","110#2016-10-22 17:52:04#13.92;123#2016-10-22 17:52:18#6.27;107#2016-10-22 17:52:24#3.24;108#2016-10-22 17:52:27#3.81;119#2016-10-22 17:52:31#0.86;114#2016-10-22 17:52:32#19.73;118#2016-10-22 17:52:52#50.55;122#2016-10-22 17:53:42#43.14","141.14"
"A","2","1009624","2016-10-22 17:54:28","110#2016-10-22 17:54:28#12.56;123#2016-10-22 17:54:40#6.56;107#2016-10-22 17:54:47#3.82;108#2016-10-22 17:54:50#4.51;120#2016-10-22 17:54:55#0.67;117#2016-10-22 17:54:56#62.98","90.97999999999999"
"B","3","1016205","2016-10-22 17:55:05","105#2016-10-22 17:55:05#9.55;100#2016-10-22 17:55:15#6.98;111#2016-10-22 17:55:22#37.86;103#2016-10-22 17:56:00#3.64;122#2016-10-22 17:56:06#48.86","109.86"
"A","2","1010168","2016-10-22 17:59:19","110#2016-10-22 17:59:19#12.73;123#2016-10-22 17:59:32#11.04;107#2016-10-22 17:59:43#8.47;108#2016-10-22 17:59:51#12.02;120#2016-10-22 18:00:03#1.80;117#2016-10-22 18:00:05#40.87","86.87"
"A","3","1000323","2016-10-22 17:59:22","110#2016-10-22 17:59:22#18.60;123#2016-10-22 17:59:41#9.08;107#2016-10-22 17:59:50#5.23;108#2016-10-22 17:59:55#6.15;119#2016-10-22 18:00:01#1.38;114#2016-10-22 18:00:03#17.39;118#2016-10-22 18:00:20#18.14;122#2016-10-22 18:00:38#22.00","98"
"A","3","1011093","2016-10-22 17:59:46","110#2016-10-22 17:59:46#10.57;123#2016-10-22 17:59:56#6.66;107#2016-10-22 18:00:03#5.30;108#2016-10-22 18:00:08#4.92;119#2016-10-22 18:00:13#0.98;114#2016-10-22 18:00:14#19.91;118#2016-10-22 18:00:34#25.89;122#2016-10-22 18:01:00#54.13","128.13"
"A","3","1036808","2016-10-22 17:59:57","110#2016-10-22 17:59:57#39.32;123#2016-10-22 18:00:36#17.44;107#2016-10-22 18:00:54#2.93;108#2016-10-22 18:00:57#3.80;119#2016-10-22 18:01:00#0.88;114#2016-10-22 18:01:01#17.56;118#2016-10-22 18:01:19#21.83;122#2016-10-22 18:01:41#26.57","130.57"
"B","3","1006645","2016-10-22 18:01:15","105#2016-10-22 18:01:15#11.58;100#2016-10-22 18:01:27#8.29;111#2016-10-22 18:01:35#26.03;103#2016-10-22 18:02:01#7.96;122#2016-10-22 18:02:15#29.97","89.97"
"A","3","1011350","2016-10-22 18:01:52","110#2016-10-22 18:01:52#15.93;123#2016-10-22 18:02:08#8.62;107#2016-10-22 18:02:17#4.97;108#2016-10-22 18:02:22#5.85;119#2016-10-22 18:02:28#1.32;114#2016-10-22 18:02:29#28.94;118#2016-10-22 18:02:58#30.11;122#2016-10-22 18:03:28#19.54","115.53999999999999"
"A","2","1016927","2016-10-22 18:02:45","110#2016-10-22 18:02:45#8.73;123#2016-10-22 18:02:54#4.30;107#2016-10-22 18:02:58#3.47;108#2016-10-22 18:03:02#4.95;120#2016-10-22 18:03:07#0.71;117#2016-10-22 18:03:07#19.95","41.95"
"A","2","1001963","2016-10-22 18:03:02","110#2016-10-22 18:03:02#8.57;123#2016-10-22 18:03:10#4.88;107#2016-10-22 18:03:15#3.15;108#2016-10-22 18:03:18#4.58;120#2016-10-22 18:03:23#0.70;117#2016-10-22 18:03:24#51.29","73.28999999999999"
"A","2","1001197","2016-10-22 18:04:18","110#2016-10-22 18:04:18#14.53;123#2016-10-22 18:04:32#8.07;107#2016-10-22 18:04:40#6.47;108#2016-10-22 18:04:47#5.99;120#2016-10-22 18:04:53#0.79;117#2016-10-22 18:04:54#18.82","54.82"
"A","3","1001129","2016-10-22 18:05:04","110#2016-10-22 18:05:04#14.04;123#2016-10-22 18:05:18#7.60;107#2016-10-22 18:05:25#3.86;108#2016-10-22 18:05:29#3.92;119#2016-10-22 18:05:33#0.88;114#2016-10-22 18:05:34#19.41;118#2016-10-22 18:05:53#29.48;122#2016-10-22 18:06:23#23.47","102.47"
"C","1","1049928","2016-10-22 18:05:58","115#2016-10-22 18:05:58#11.97;102#2016-10-22 18:06:10#14.49;109#2016-10-22 18:06:25#12.12;104#2016-10-22 18:06:37#88.90;112#2016-10-22 18:08:06#29.14;111#2016-10-22 18:08:35#13.55;103#2016-10-22 18:09:16#29.53;116#2016-10-22 18:09:19#12.28;101#2016-10-22 18:09:31#5.14;121#2016-10-22 18:09:36#33.58;106#2016-10-22 18:10:10#1.14;113#2016-10-22 18:10:11#10.96","263.96"
"A","3","1004686","2016-10-22 18:06:14","110#2016-10-22 18:06:14#3.31;123#2016-10-22 18:06:17#1.79;107#2016-10-22 18:06:19#1.03;108#2016-10-22 18:06:20#2.59;119#2016-10-22 18:06:23#0.79;114#2016-10-22 18:06:23#14.57;118#2016-10-22 18:06:38#19.91;122#2016-10-22 18:06:58#34.87","78.87"
"B","3","1012690","2016-10-22 18:07:01","105#2016-10-22 18:07:01#11.51;100#2016-10-22 18:07:13#7.23;111#2016-10-22 18:07:20#35.75;103#2016-10-22 18:07:56#3.43;122#2016-10-22 18:08:01#27.70","87.7"
"B","3","1004000","2016-10-22 18:07:10","105#2016-10-22 18:07:10#10.70;100#2016-10-22 18:07:21#5.89;111#2016-10-22 18:07:27#37.69;103#2016-10-22 18:08:05#2.43;122#2016-10-22 18:08:09#49.00","108"
"A","2","1032393","2016-10-22 18:07:25","110#2016-10-22 18:07:25#13.02;123#2016-10-22 18:07:38#14.15;107#2016-10-22 18:07:53#7.14;108#2016-10-22 18:08:00#5.60;120#2016-10-22 18:08:05#0.69;117#2016-10-22 18:08:06#55.23","96.22999999999999"
"B","1","1011307","2016-10-22 18:07:37","105#2016-10-22 18:07:37#10.59;100#2016-10-22 18:07:48#6.65;111#2016-10-22 18:07:55#12.96;103#2016-10-22 18:08:08#2.04;116#2016-10-22 18:08:10#15.93;101#2016-10-22 18:08:26#10.81;121#2016-10-22 18:08:37#18.64;106#2016-10-22 18:08:55#2.65;113#2016-10-22 18:08:58#28.55","109.55"
"A","2","1023011","2016-10-22 18:07:47","110#2016-10-22 18:07:47#16.07;123#2016-10-22 18:08:03#7.22;107#2016-10-22 18:08:11#7.11;108#2016-10-22 18:08:18#8.29;120#2016-10-22 18:08:26#1.29;117#2016-10-22 18:08:27#64.77","104.77"
"C","1","1012689","2016-10-22 18:12:03","115#2016-10-22 18:12:03#14.03;102#2016-10-22 18:12:17#13.80;109#2016-10-22 18:12:31#14.11;104#2016-10-22 18:12:45#100.43;112#2016-10-22 18:14:25#28.15;111#2016-10-22 18:14:53#86.65;103#2016-10-22 18:16:20#0.88;116#2016-10-22 18:16:21#6.88;101#2016-10-22 18:16:28#3.21;121#2016-10-22 18:16:31#4.51;106#2016-10-22 18:16:36#0.57;113#2016-10-22 18:16:36#5.51","278.51"
"A","2","1050289","2016-10-22 18:12:21","110#2016-10-22 18:12:21#9.05;123#2016-10-22 18:12:30#5.70;107#2016-10-22 18:12:36#4.64;108#2016-10-22 18:12:41#6.92;120#2016-10-22 18:12:48#0.73;117#2016-10-22 18:12:48#18.17","45.17"
"A","3","1002710","2016-10-22 18:12:34","110#2016-10-22 18:12:34#5.16;123#2016-10-22 18:12:39#2.79;107#2016-10-22 18:12:42#1.61;108#2016-10-22 18:12:43#1.89;119#2016-10-22 18:12:45#0.43;114#2016-10-22 18:12:46#9.38;118#2016-10-22 18:12:55#16.31;122#2016-10-22 18:13:12#19.91","57.91"
"B","1","1036427","2016-10-22 18:13:10","105#2016-10-22 18:13:10#8.53;100#2016-10-22 18:13:18#6.00;111#2016-10-22 18:13:24#17.26;103#2016-10-22 18:13:41#2.63;116#2016-10-22 18:13:44#16.42;101#2016-10-22 18:14:01#8.11;121#2016-10-22 18:14:09#13.78;106#2016-10-22 18:14:23#1.75;113#2016-10-22 18:14:25#29.97","104.97"
"C","3","1004191","2016-10-22 18:14:45","115#2016-10-22 18:14:45#14.10;102#2016-10-22 18:15:00#9.23;109#2016-10-22 18:15:09#9.51;104#2016-10-22 18:15:18#27.07;112#2016-10-22 18:15:45#17.84;111#2016-10-22 18:16:03#14.67;103#2016-10-22 18:16:18#2.68;122#2016-10-22 18:16:22#37.31","134.31"
"C","3","1025499","2016-10-22 18:14:46","115#2016-10-22 18:14:46#13.70;102#2016-10-22 18:14:59#10.32;109#2016-10-22 18:15:10#8.82;104#2016-10-22 18:15:18#26.74;112#2016-10-22 18:15:45#16.81;111#2016-10-22 18:16:02#14.29;103#2016-10-22 18:16:16#3.36;122#2016-10-22 18:16:22#32.57","128.57"
"A","2","1013019","2016-10-22 18:16:28","110#2016-10-22 18:16:28#36.09;123#2016-10-22 18:17:04#6.48;107#2016-10-22 18:17:10#11.02;108#2016-10-22 18:17:22#6.92;120#2016-10-22 18:17:28#1.15;117#2016-10-22 18:17:30#21.35","83.35"
"A","2","1023191","2016-10-22 18:16:37","110#2016-10-22 18:16:37#12.04;123#2016-10-22 18:16:49#4.80;107#2016-10-22 18:16:53#3.47;108#2016-10-22 18:16:57#5.42;120#2016-10-22 18:17:02#1.11;117#2016-10-22 18:17:03#18.58","44.58"
"C","3","1005514","2016-10-22 18:18:36","115#2016-10-22 18:18:36#13.87;102#2016-10-22 18:18:50#9.78;109#2016-10-22 18:19:00#9.98;104#2016-10-22 18:19:10#51.41;112#2016-10-22 18:20:01#28.11;111#2016-10-22 18:20:29#20.29;103#2016-10-22 18:20:50#69.61;122#2016-10-22 18:22:01#33.37","238.37"
"A","2","1039364","2016-10-22 18:19:06","110#2016-10-22 18:19:06#23.51;123#2016-10-22 18:19:29#12.73;107#2016-10-22 18:19:42#7.33;108#2016-10-22 18:19:49#8.63;120#2016-10-22 18:19:58#1.29;117#2016-10-22 18:19:59#29.33","82.33"
"B","1","1041641","2016-10-22 18:19:30","105#2016-10-22 18:19:30#8.14;100#2016-10-22 18:19:38#5.97;111#2016-10-22 18:19:44#11.31;103#2016-10-22 18:19:55#2.00;116#2016-10-22 18:19:58#16.81;101#2016-10-22 18:20:14#13.85;121#2016-10-22 18:20:28#57.83;106#2016-10-22 18:21:26#1.46;113#2016-10-22 18:21:28#13.99","131.99"
"A","3","1001444","2016-10-22 18:20:32","110#2016-10-22 18:20:32#9.86;123#2016-10-22 18:20:42#6.98;107#2016-10-22 18:20:49#4.27;108#2016-10-22 18:20:53#3.57;119#2016-10-22 18:20:57#0.80;114#2016-10-22 18:20:58#20.34;118#2016-10-22 18:21:18#32.85;122#2016-10-22 18:21:51#25.70","104.7"
"C","3","1025650","2016-10-22 18:21:05","115#2016-10-22 18:21:05#24.78;102#2016-10-22 18:21:29#14.45;109#2016-10-22 18:21:44#14.89;104#2016-10-22 18:21:59#44.48;112#2016-10-22 18:22:43#56.36;111#2016-10-22 18:23:40#21.96;103#2016-10-22 18:24:02#4.17;122#2016-10-22 18:24:09#50.07","234.07"
"C","3","1029293","2016-10-22 18:21:18","115#2016-10-22 18:21:18#11.83;102#2016-10-22 18:21:30#16.42;109#2016-10-22 18:21:46#14.19;104#2016-10-22 18:22:01#32.90;112#2016-10-22 18:22:33#62.67;111#2016-10-22 18:23:36#21.26;103#2016-10-22 18:23:57#7.31;122#2016-10-22 18:24:10#45.17","217.17000000000002"
